w,g1,f1
227.76,12.145,-21.347
227.78,12.146,-21.341
227.79,12.146,-21.336
227.81,12.146,-21.33
227.83,12.147,-21.324
227.84,12.147,-21.319
227.86,12.147,-21.313
227.87,12.148,-21.307
227.89,12.148,-21.302
227.9,12.148,-21.296
227.92,12.149,-21.29
227.94,12.149,-21.285
227.95,12.149,-21.279
227.97,12.15,-21.274
227.98,12.15,-21.268
228,12.151,-21.262
228.02,12.151,-21.257
228.03,12.151,-21.251
228.05,12.152,-21.245
228.06,12.152,-21.24
228.08,12.152,-21.234
228.09,12.153,-21.229
228.11,12.153,-21.223
228.13,12.153,-21.217
228.14,12.154,-21.212
228.16,12.154,-21.206
228.17,12.154,-21.2
228.19,12.155,-21.195
228.2,12.155,-21.189
228.22,12.155,-21.184
228.24,12.156,-21.178
228.25,12.156,-21.172
228.27,12.157,-21.167
228.28,12.157,-21.161
228.3,12.157,-21.155
228.31,12.158,-21.15
228.33,12.158,-21.144
228.35,12.158,-21.138
228.36,12.159,-21.133
228.38,12.159,-21.127
228.39,12.159,-21.122
228.41,12.16,-21.116
228.42,12.16,-21.11
228.44,12.16,-21.105
228.46,12.161,-21.099
228.47,12.161,-21.093
228.49,12.162,-21.088
228.5,12.162,-21.082
228.52,12.162,-21.077
228.54,12.163,-21.071
228.55,12.163,-21.065
228.57,12.163,-21.06
228.58,12.164,-21.054
228.6,12.164,-21.048
228.61,12.164,-21.043
228.63,12.165,-21.037
228.65,12.165,-21.031
228.66,12.166,-21.026
228.68,12.166,-21.02
228.69,12.166,-21.015
228.71,12.167,-21.009
228.72,12.167,-21.003
228.74,12.167,-20.998
228.76,12.168,-20.992
228.77,12.168,-20.986
228.79,12.168,-20.981
228.8,12.169,-20.975
228.82,12.169,-20.97
228.84,12.17,-20.964
228.85,12.17,-20.958
228.87,12.17,-20.953
228.88,12.171,-20.947
228.9,12.171,-20.941
228.91,12.171,-20.936
228.93,12.172,-20.93
228.95,12.172,-20.924
228.96,12.172,-20.919
228.98,12.173,-20.913
228.99,12.173,-20.908
229.01,12.174,-20.902
229.03,12.174,-20.896
229.04,12.174,-20.891
229.06,12.175,-20.885
229.07,12.175,-20.879
229.09,12.175,-20.874
229.1,12.176,-20.868
229.12,12.176,-20.862
229.14,12.177,-20.857
229.15,12.177,-20.851
229.17,12.177,-20.846
229.18,12.178,-20.84
229.2,12.178,-20.834
229.22,12.178,-20.829
229.23,12.179,-20.823
229.25,12.179,-20.817
229.26,12.18,-20.812
229.28,12.18,-20.806
229.29,12.18,-20.801
229.31,12.181,-20.795
229.33,12.181,-20.789
229.34,12.181,-20.784
229.36,12.182,-20.778
229.37,12.182,-20.772
229.39,12.183,-20.767
229.41,12.183,-20.761
229.42,12.183,-20.755
229.44,12.184,-20.75
229.45,12.184,-20.744
229.47,12.184,-20.739
229.48,12.185,-20.733
229.5,12.185,-20.727
229.52,12.186,-20.722
229.53,12.186,-20.716
229.55,12.186,-20.71
229.56,12.187,-20.705
229.58,12.187,-20.699
229.6,12.187,-20.693
229.61,12.188,-20.688
229.63,12.188,-20.682
229.64,12.189,-20.677
229.66,12.189,-20.671
229.67,12.189,-20.665
229.69,12.19,-20.66
229.71,12.19,-20.654
229.72,12.19,-20.648
229.74,12.191,-20.643
229.75,12.191,-20.637
229.77,12.192,-20.631
229.79,12.192,-20.626
229.8,12.192,-20.62
229.82,12.193,-20.615
229.83,12.193,-20.609
229.85,12.194,-20.603
229.87,12.194,-20.598
229.88,12.194,-20.592
229.9,12.195,-20.586
229.91,12.195,-20.581
229.93,12.195,-20.575
229.94,12.196,-20.569
229.96,12.196,-20.564
229.98,12.197,-20.558
229.99,12.197,-20.553
230.01,12.197,-20.547
230.02,12.198,-20.541
230.04,12.198,-20.536
230.06,12.199,-20.53
230.07,12.199,-20.524
230.09,12.199,-20.519
230.1,12.2,-20.513
230.12,12.2,-20.507
230.14,12.2,-20.502
230.15,12.201,-20.496
230.17,12.201,-20.491
230.18,12.202,-20.485
230.2,12.202,-20.479
230.22,12.202,-20.474
230.23,12.203,-20.468
230.25,12.203,-20.462
230.26,12.204,-20.457
230.28,12.204,-20.451
230.29,12.204,-20.445
230.31,12.205,-20.44
230.33,12.205,-20.434
230.34,12.206,-20.428
230.36,12.206,-20.423
230.37,12.206,-20.417
230.39,12.207,-20.412
230.41,12.207,-20.406
230.42,12.207,-20.4
230.44,12.208,-20.395
230.45,12.208,-20.389
230.47,12.209,-20.383
230.49,12.209,-20.378
230.5,12.209,-20.372
230.52,12.21,-20.366
230.53,12.21,-20.361
230.55,12.211,-20.355
230.57,12.211,-20.35
230.58,12.211,-20.344
230.6,12.212,-20.338
230.61,12.212,-20.333
230.63,12.213,-20.327
230.64,12.213,-20.321
230.66,12.213,-20.316
230.68,12.214,-20.31
230.69,12.214,-20.304
230.71,12.215,-20.299
230.72,12.215,-20.293
230.74,12.215,-20.288
230.76,12.216,-20.282
230.77,12.216,-20.276
230.79,12.217,-20.271
230.8,12.217,-20.265
230.82,12.217,-20.259
230.84,12.218,-20.254
230.85,12.218,-20.248
230.87,12.219,-20.242
230.88,12.219,-20.237
230.9,12.219,-20.231
230.92,12.22,-20.225
230.93,12.22,-20.22
230.95,12.221,-20.214
230.96,12.221,-20.209
230.98,12.221,-20.203
231,12.222,-20.197
231.01,12.222,-20.192
231.03,12.223,-20.186
231.04,12.223,-20.18
231.06,12.223,-20.175
231.08,12.224,-20.169
231.09,12.224,-20.163
231.11,12.225,-20.158
231.12,12.225,-20.152
231.14,12.225,-20.146
231.16,12.226,-20.141
231.17,12.226,-20.135
231.19,12.227,-20.13
231.2,12.227,-20.124
231.22,12.228,-20.118
231.24,12.228,-20.113
231.25,12.228,-20.107
231.27,12.229,-20.101
231.28,12.229,-20.096
231.3,12.23,-20.09
231.31,12.23,-20.084
231.33,12.23,-20.079
231.35,12.231,-20.073
231.36,12.231,-20.067
231.38,12.232,-20.062
231.39,12.232,-20.056
231.41,12.232,-20.051
231.43,12.233,-20.045
231.44,12.233,-20.039
231.46,12.234,-20.034
231.47,12.234,-20.028
231.49,12.234,-20.022
231.51,12.235,-20.017
231.52,12.235,-20.011
231.54,12.236,-20.005
231.55,12.236,-20
231.57,12.237,-19.994
231.59,12.237,-19.988
231.6,12.237,-19.983
231.62,12.238,-19.977
231.63,12.238,-19.972
231.65,12.239,-19.966
231.67,12.239,-19.96
231.68,12.239,-19.955
231.7,12.24,-19.949
231.71,12.24,-19.943
231.73,12.241,-19.938
231.75,12.241,-19.932
231.76,12.242,-19.926
231.78,12.242,-19.921
231.79,12.242,-19.915
231.81,12.243,-19.909
231.83,12.243,-19.904
231.84,12.244,-19.898
231.86,12.244,-19.893
231.87,12.244,-19.887
231.89,12.245,-19.881
231.91,12.245,-19.876
231.92,12.246,-19.87
231.94,12.246,-19.864
231.95,12.247,-19.859
231.97,12.247,-19.853
231.99,12.247,-19.847
232,12.248,-19.842
232.02,12.248,-19.836
232.04,12.249,-19.83
232.05,12.249,-19.825
232.07,12.249,-19.819
232.08,12.25,-19.814
232.1,12.25,-19.808
232.12,12.251,-19.802
232.13,12.251,-19.797
232.15,12.252,-19.791
232.16,12.252,-19.785
232.18,12.252,-19.78
232.2,12.253,-19.774
232.21,12.253,-19.768
232.23,12.254,-19.763
232.24,12.254,-19.757
232.26,12.255,-19.751
232.28,12.255,-19.746
232.29,12.255,-19.74
232.31,12.256,-19.735
232.32,12.256,-19.729
232.34,12.257,-19.723
232.36,12.257,-19.718
232.37,12.258,-19.712
232.39,12.258,-19.706
232.4,12.258,-19.701
232.42,12.259,-19.695
232.44,12.259,-19.689
232.45,12.26,-19.684
232.47,12.26,-19.678
232.48,12.261,-19.672
232.5,12.261,-19.667
232.52,12.261,-19.661
232.53,12.262,-19.655
232.55,12.262,-19.65
232.56,12.263,-19.644
232.58,12.263,-19.639
232.6,12.264,-19.633
232.61,12.264,-19.627
232.63,12.264,-19.622
232.64,12.265,-19.616
232.66,12.265,-19.61
232.68,12.266,-19.605
232.69,12.266,-19.599
232.71,12.267,-19.593
232.73,12.267,-19.588
232.74,12.267,-19.582
232.76,12.268,-19.576
232.77,12.268,-19.571
232.79,12.269,-19.565
232.81,12.269,-19.559
232.82,12.27,-19.554
232.84,12.27,-19.548
232.85,12.271,-19.543
232.87,12.271,-19.537
232.89,12.271,-19.531
232.9,12.272,-19.526
232.92,12.272,-19.52
232.93,12.273,-19.514
232.95,12.273,-19.509
232.97,12.274,-19.503
232.98,12.274,-19.497
233,12.274,-19.492
233.01,12.275,-19.486
233.03,12.275,-19.48
233.05,12.276,-19.475
233.06,12.276,-19.469
233.08,12.277,-19.464
233.1,12.277,-19.458
233.11,12.278,-19.452
233.13,12.278,-19.447
233.14,12.278,-19.441
233.16,12.279,-19.435
233.18,12.279,-19.43
233.19,12.28,-19.424
233.21,12.28,-19.418
233.22,12.281,-19.413
233.24,12.281,-19.407
233.26,12.282,-19.401
233.27,12.282,-19.396
233.29,12.282,-19.39
233.3,12.283,-19.384
233.32,12.283,-19.379
233.34,12.284,-19.373
233.35,12.284,-19.367
233.37,12.285,-19.362
233.39,12.285,-19.356
233.4,12.286,-19.351
233.42,12.286,-19.345
233.43,12.286,-19.339
233.45,12.287,-19.334
233.47,12.287,-19.328
233.48,12.288,-19.322
233.5,12.288,-19.317
233.51,12.289,-19.311
233.53,12.289,-19.305
233.55,12.29,-19.3
233.56,12.29,-19.294
233.58,12.29,-19.288
233.6,12.291,-19.283
233.61,12.291,-19.277
233.63,12.292,-19.271
233.64,12.292,-19.266
233.66,12.293,-19.26
233.68,12.293,-19.255
233.69,12.294,-19.249
233.71,12.294,-19.243
233.72,12.294,-19.238
233.74,12.295,-19.232
233.76,12.295,-19.226
233.77,12.296,-19.221
233.79,12.296,-19.215
233.8,12.297,-19.209
233.82,12.297,-19.204
233.84,12.298,-19.198
233.85,12.298,-19.192
233.87,12.299,-19.187
233.89,12.299,-19.181
233.9,12.299,-19.175
233.92,12.3,-19.17
233.93,12.3,-19.164
233.95,12.301,-19.159
233.97,12.301,-19.153
233.98,12.302,-19.147
234,12.302,-19.142
234.01,12.303,-19.136
234.03,12.303,-19.13
234.05,12.304,-19.125
234.06,12.304,-19.119
234.08,12.305,-19.113
234.1,12.305,-19.108
234.11,12.305,-19.102
234.13,12.306,-19.096
234.14,12.306,-19.091
234.16,12.307,-19.085
234.18,12.307,-19.079
234.19,12.308,-19.074
234.21,12.308,-19.068
234.23,12.309,-19.062
234.24,12.309,-19.057
234.26,12.31,-19.051
234.27,12.31,-19.046
234.29,12.31,-19.04
234.31,12.311,-19.034
234.32,12.311,-19.029
234.34,12.312,-19.023
234.35,12.312,-19.017
234.37,12.313,-19.012
234.39,12.313,-19.006
234.4,12.314,-19
234.42,12.314,-18.995
234.44,12.315,-18.989
234.45,12.315,-18.983
234.47,12.316,-18.978
234.48,12.316,-18.972
234.5,12.317,-18.966
234.52,12.317,-18.961
234.53,12.317,-18.955
234.55,12.318,-18.949
234.57,12.318,-18.944
234.58,12.319,-18.938
234.6,12.319,-18.933
234.61,12.32,-18.927
234.63,12.32,-18.921
234.65,12.321,-18.916
234.66,12.321,-18.91
234.68,12.322,-18.904
234.69,12.322,-18.899
234.71,12.323,-18.893
234.73,12.323,-18.887
234.74,12.324,-18.882
234.76,12.324,-18.876
234.78,12.325,-18.87
234.79,12.325,-18.865
234.81,12.325,-18.859
234.82,12.326,-18.853
234.84,12.326,-18.848
234.86,12.327,-18.842
234.87,12.327,-18.836
234.89,12.328,-18.831
234.91,12.328,-18.825
234.92,12.329,-18.82
234.94,12.329,-18.814
234.95,12.33,-18.808
234.97,12.33,-18.803
234.99,12.331,-18.797
235,12.331,-18.791
235.02,12.332,-18.786
235.04,12.332,-18.78
235.05,12.333,-18.774
235.07,12.333,-18.769
235.08,12.334,-18.763
235.1,12.334,-18.757
235.12,12.334,-18.752
235.13,12.335,-18.746
235.15,12.335,-18.74
235.17,12.336,-18.735
235.18,12.336,-18.729
235.2,12.337,-18.723
235.21,12.337,-18.718
235.23,12.338,-18.712
235.25,12.338,-18.706
235.26,12.339,-18.701
235.28,12.339,-18.695
235.3,12.34,-18.69
235.31,12.34,-18.684
235.33,12.341,-18.678
235.34,12.341,-18.673
235.36,12.342,-18.667
235.38,12.342,-18.661
235.39,12.343,-18.656
235.41,12.343,-18.65
235.43,12.344,-18.644
235.44,12.344,-18.639
235.46,12.345,-18.633
235.47,12.345,-18.627
235.49,12.346,-18.622
235.51,12.346,-18.616
235.52,12.347,-18.61
235.54,12.347,-18.605
235.56,12.347,-18.599
235.57,12.348,-18.593
235.59,12.348,-18.588
235.6,12.349,-18.582
235.62,12.349,-18.577
235.64,12.35,-18.571
235.65,12.35,-18.565
235.67,12.351,-18.56
235.69,12.351,-18.554
235.7,12.352,-18.548
235.72,12.352,-18.543
235.73,12.353,-18.537
235.75,12.353,-18.531
235.77,12.354,-18.526
235.78,12.354,-18.52
235.8,12.355,-18.514
235.82,12.355,-18.509
235.83,12.356,-18.503
235.85,12.356,-18.497
235.87,12.357,-18.492
235.88,12.357,-18.486
235.9,12.358,-18.48
235.91,12.358,-18.475
235.93,12.359,-18.469
235.95,12.359,-18.463
235.96,12.36,-18.458
235.98,12.36,-18.452
236,12.361,-18.447
236.01,12.361,-18.441
236.03,12.362,-18.435
236.04,12.362,-18.43
236.06,12.363,-18.424
236.08,12.363,-18.418
236.09,12.364,-18.413
236.11,12.364,-18.407
236.13,12.365,-18.401
236.14,12.365,-18.396
236.16,12.366,-18.39
236.17,12.366,-18.384
236.19,12.367,-18.379
236.21,12.367,-18.373
236.22,12.368,-18.367
236.24,12.368,-18.362
236.26,12.369,-18.356
236.27,12.369,-18.35
236.29,12.37,-18.345
236.31,12.37,-18.339
236.32,12.371,-18.333
236.34,12.371,-18.328
236.35,12.372,-18.322
236.37,12.372,-18.317
236.39,12.373,-18.311
236.4,12.373,-18.305
236.42,12.374,-18.3
236.44,12.374,-18.294
236.45,12.375,-18.288
236.47,12.375,-18.283
236.49,12.376,-18.277
236.5,12.376,-18.271
236.52,12.377,-18.266
236.53,12.377,-18.26
236.55,12.378,-18.254
236.57,12.378,-18.249
236.58,12.379,-18.243
236.6,12.379,-18.237
236.62,12.38,-18.232
236.63,12.38,-18.226
236.65,12.381,-18.22
236.66,12.381,-18.215
236.68,12.382,-18.209
236.7,12.382,-18.203
236.71,12.383,-18.198
236.73,12.383,-18.192
236.75,12.384,-18.187
236.76,12.384,-18.181
236.78,12.385,-18.175
236.8,12.385,-18.17
236.81,12.386,-18.164
236.83,12.386,-18.158
236.84,12.387,-18.153
236.86,12.387,-18.147
236.88,12.388,-18.141
236.89,12.388,-18.136
236.91,12.389,-18.13
236.93,12.389,-18.124
236.94,12.39,-18.119
236.96,12.39,-18.113
236.98,12.391,-18.107
236.99,12.391,-18.102
237.01,12.392,-18.096
237.02,12.392,-18.09
237.04,12.393,-18.085
237.06,12.394,-18.079
237.07,12.394,-18.073
237.09,12.395,-18.068
237.11,12.395,-18.062
237.12,12.396,-18.057
237.14,12.396,-18.051
237.16,12.397,-18.045
237.17,12.397,-18.04
237.19,12.398,-18.034
237.2,12.398,-18.028
237.22,12.399,-18.023
237.24,12.399,-18.017
237.25,12.4,-18.011
237.27,12.4,-18.006
237.29,12.401,-18
237.3,12.401,-17.994
237.32,12.402,-17.989
237.34,12.402,-17.983
237.35,12.403,-17.977
237.37,12.403,-17.972
237.39,12.404,-17.966
237.4,12.404,-17.96
237.42,12.405,-17.955
237.43,12.405,-17.949
237.45,12.406,-17.943
237.47,12.406,-17.938
237.48,12.407,-17.932
237.5,12.408,-17.927
237.52,12.408,-17.921
237.53,12.409,-17.915
237.55,12.409,-17.91
237.57,12.41,-17.904
237.58,12.41,-17.898
237.6,12.411,-17.893
237.61,12.411,-17.887
237.63,12.412,-17.881
237.65,12.412,-17.876
237.66,12.413,-17.87
237.68,12.413,-17.864
237.7,12.414,-17.859
237.71,12.414,-17.853
237.73,12.415,-17.847
237.75,12.415,-17.842
237.76,12.416,-17.836
237.78,12.416,-17.83
237.8,12.417,-17.825
237.81,12.418,-17.819
237.83,12.418,-17.813
237.84,12.419,-17.808
237.86,12.419,-17.802
237.88,12.42,-17.796
237.89,12.42,-17.791
237.91,12.421,-17.785
237.93,12.421,-17.78
237.94,12.422,-17.774
237.96,12.422,-17.768
237.98,12.423,-17.763
237.99,12.423,-17.757
238.01,12.424,-17.751
238.03,12.424,-17.746
238.04,12.425,-17.74
238.06,12.426,-17.734
238.07,12.426,-17.729
238.09,12.427,-17.723
238.11,12.427,-17.717
238.12,12.428,-17.712
238.14,12.428,-17.706
238.16,12.429,-17.7
238.17,12.429,-17.695
238.19,12.43,-17.689
238.21,12.43,-17.683
238.22,12.431,-17.678
238.24,12.431,-17.672
238.26,12.432,-17.666
238.27,12.432,-17.661
238.29,12.433,-17.655
238.31,12.434,-17.65
238.32,12.434,-17.644
238.34,12.435,-17.638
238.35,12.435,-17.633
238.37,12.436,-17.627
238.39,12.436,-17.621
238.4,12.437,-17.616
238.42,12.437,-17.61
238.44,12.438,-17.604
238.45,12.438,-17.599
238.47,12.439,-17.593
238.49,12.44,-17.587
238.5,12.44,-17.582
238.52,12.441,-17.576
238.54,12.441,-17.57
238.55,12.442,-17.565
238.57,12.442,-17.559
238.59,12.443,-17.553
238.6,12.443,-17.548
238.62,12.444,-17.542
238.63,12.444,-17.536
238.65,12.445,-17.531
238.67,12.446,-17.525
238.68,12.446,-17.52
238.7,12.447,-17.514
238.72,12.447,-17.508
238.73,12.448,-17.503
238.75,12.448,-17.497
238.77,12.449,-17.491
238.78,12.449,-17.486
238.8,12.45,-17.48
238.82,12.45,-17.474
238.83,12.451,-17.469
238.85,12.452,-17.463
238.87,12.452,-17.457
238.88,12.453,-17.452
238.9,12.453,-17.446
238.92,12.454,-17.44
238.93,12.454,-17.435
238.95,12.455,-17.429
238.96,12.455,-17.423
238.98,12.456,-17.418
239,12.457,-17.412
239.01,12.457,-17.406
239.03,12.458,-17.401
239.05,12.458,-17.395
239.06,12.459,-17.39
239.08,12.459,-17.384
239.1,12.46,-17.378
239.11,12.46,-17.373
239.13,12.461,-17.367
239.15,12.461,-17.361
239.16,12.462,-17.356
239.18,12.463,-17.35
239.2,12.463,-17.344
239.21,12.464,-17.339
239.23,12.464,-17.333
239.25,12.465,-17.327
239.26,12.465,-17.322
239.28,12.466,-17.316
239.3,12.467,-17.31
239.31,12.467,-17.305
239.33,12.468,-17.299
239.34,12.468,-17.293
239.36,12.469,-17.288
239.38,12.469,-17.282
239.39,12.47,-17.276
239.41,12.47,-17.271
239.43,12.471,-17.265
239.44,12.472,-17.26
239.46,12.472,-17.254
239.48,12.473,-17.248
239.49,12.473,-17.243
239.51,12.474,-17.237
239.53,12.474,-17.231
239.54,12.475,-17.226
239.56,12.476,-17.22
239.58,12.476,-17.214
239.59,12.477,-17.209
239.61,12.477,-17.203
239.63,12.478,-17.197
239.64,12.478,-17.192
239.66,12.479,-17.186
239.68,12.479,-17.18
239.69,12.48,-17.175
239.71,12.481,-17.169
239.73,12.481,-17.163
239.74,12.482,-17.158
239.76,12.482,-17.152
239.77,12.483,-17.146
239.79,12.483,-17.141
239.81,12.484,-17.135
239.82,12.485,-17.13
239.84,12.485,-17.124
239.86,12.486,-17.118
239.87,12.486,-17.113
239.89,12.487,-17.107
239.91,12.487,-17.101
239.92,12.488,-17.096
239.94,12.489,-17.09
239.96,12.489,-17.084
239.97,12.49,-17.079
239.99,12.49,-17.073
240.01,12.491,-17.067
240.02,12.491,-17.062
240.04,12.492,-17.056
240.06,12.493,-17.05
240.07,12.493,-17.045
240.09,12.494,-17.039
240.11,12.494,-17.033
240.12,12.495,-17.028
240.14,12.495,-17.022
240.16,12.496,-17.016
240.17,12.497,-17.011
240.19,12.497,-17.005
240.21,12.498,-17
240.22,12.498,-16.994
240.24,12.499,-16.988
240.26,12.5,-16.983
240.27,12.5,-16.977
240.29,12.501,-16.971
240.31,12.501,-16.966
240.32,12.502,-16.96
240.34,12.502,-16.954
240.36,12.503,-16.949
240.37,12.504,-16.943
240.39,12.504,-16.937
240.41,12.505,-16.932
240.42,12.505,-16.926
240.44,12.506,-16.92
240.45,12.506,-16.915
240.47,12.507,-16.909
240.49,12.508,-16.903
240.5,12.508,-16.898
240.52,12.509,-16.892
240.54,12.509,-16.887
240.55,12.51,-16.881
240.57,12.511,-16.875
240.59,12.511,-16.87
240.6,12.512,-16.864
240.62,12.512,-16.858
240.64,12.513,-16.853
240.65,12.513,-16.847
240.67,12.514,-16.841
240.69,12.515,-16.836
240.7,12.515,-16.83
240.72,12.516,-16.824
240.74,12.516,-16.819
240.75,12.517,-16.813
240.77,12.518,-16.807
240.79,12.518,-16.802
240.8,12.519,-16.796
240.82,12.519,-16.79
240.84,12.52,-16.785
240.85,12.521,-16.779
240.87,12.521,-16.774
240.89,12.522,-16.768
240.9,12.522,-16.762
240.92,12.523,-16.757
240.94,12.524,-16.751
240.95,12.524,-16.745
240.97,12.525,-16.74
240.99,12.525,-16.734
241,12.526,-16.728
241.02,12.526,-16.723
241.04,12.527,-16.717
241.05,12.528,-16.711
241.07,12.528,-16.706
241.09,12.529,-16.7
241.1,12.529,-16.694
241.12,12.53,-16.689
241.14,12.531,-16.683
241.15,12.531,-16.677
241.17,12.532,-16.672
241.19,12.532,-16.666
241.2,12.533,-16.661
241.22,12.534,-16.655
241.24,12.534,-16.649
241.25,12.535,-16.644
241.27,12.535,-16.638
241.29,12.536,-16.632
241.3,12.537,-16.627
241.32,12.537,-16.621
241.34,12.538,-16.615
241.35,12.538,-16.61
241.37,12.539,-16.604
241.39,12.54,-16.598
241.4,12.54,-16.593
241.42,12.541,-16.587
241.44,12.541,-16.581
241.45,12.542,-16.576
241.47,12.543,-16.57
241.49,12.543,-16.564
241.5,12.544,-16.559
241.52,12.544,-16.553
241.54,12.545,-16.548
241.55,12.546,-16.542
241.57,12.546,-16.536
241.59,12.547,-16.531
241.6,12.547,-16.525
241.62,12.548,-16.519
241.64,12.549,-16.514
241.65,12.549,-16.508
241.67,12.55,-16.502
241.69,12.551,-16.497
241.7,12.551,-16.491
241.72,12.552,-16.485
241.74,12.552,-16.48
241.75,12.553,-16.474
241.77,12.554,-16.468
241.79,12.554,-16.463
241.8,12.555,-16.457
241.82,12.555,-16.452
241.84,12.556,-16.446
241.85,12.557,-16.44
241.87,12.557,-16.435
241.89,12.558,-16.429
241.9,12.558,-16.423
241.92,12.559,-16.418
241.94,12.56,-16.412
241.95,12.56,-16.406
241.97,12.561,-16.401
241.99,12.562,-16.395
242,12.562,-16.389
242.02,12.563,-16.384
242.04,12.563,-16.378
242.05,12.564,-16.372
242.07,12.565,-16.367
242.09,12.565,-16.361
242.11,12.566,-16.356
242.12,12.566,-16.35
242.14,12.567,-16.344
242.16,12.568,-16.339
242.17,12.568,-16.333
242.19,12.569,-16.327
242.21,12.57,-16.322
242.22,12.57,-16.316
242.24,12.571,-16.31
242.26,12.571,-16.305
242.27,12.572,-16.299
242.29,12.573,-16.293
242.31,12.573,-16.288
242.32,12.574,-16.282
242.34,12.575,-16.276
242.36,12.575,-16.271
242.37,12.576,-16.265
242.39,12.576,-16.26
242.41,12.577,-16.254
242.42,12.578,-16.248
242.44,12.578,-16.243
242.46,12.579,-16.237
242.47,12.58,-16.231
242.49,12.58,-16.226
242.51,12.581,-16.22
242.52,12.581,-16.214
242.54,12.582,-16.209
242.56,12.583,-16.203
242.57,12.583,-16.197
242.59,12.584,-16.192
242.61,12.585,-16.186
242.62,12.585,-16.18
242.64,12.586,-16.175
242.66,12.586,-16.169
242.67,12.587,-16.164
242.69,12.588,-16.158
242.71,12.588,-16.152
242.72,12.589,-16.147
242.74,12.59,-16.141
242.76,12.59,-16.135
242.77,12.591,-16.13
242.79,12.591,-16.124
242.81,12.592,-16.118
242.83,12.593,-16.113
242.84,12.593,-16.107
242.86,12.594,-16.101
242.88,12.595,-16.096
242.89,12.595,-16.09
242.91,12.596,-16.084
242.93,12.597,-16.079
242.94,12.597,-16.073
242.96,12.598,-16.068
242.98,12.598,-16.062
242.99,12.599,-16.056
243.01,12.6,-16.051
243.03,12.6,-16.045
243.04,12.601,-16.039
243.06,12.602,-16.034
243.08,12.602,-16.028
243.09,12.603,-16.022
243.11,12.604,-16.017
243.13,12.604,-16.011
243.14,12.605,-16.005
243.16,12.605,-16
243.18,12.606,-15.994
243.19,12.607,-15.989
243.21,12.607,-15.983
243.23,12.608,-15.977
243.24,12.609,-15.972
243.26,12.609,-15.966
243.28,12.61,-15.96
243.3,12.611,-15.955
243.31,12.611,-15.949
243.33,12.612,-15.943
243.35,12.613,-15.938
243.36,12.613,-15.932
243.38,12.614,-15.926
243.4,12.614,-15.921
243.41,12.615,-15.915
243.43,12.616,-15.91
243.45,12.616,-15.904
243.46,12.617,-15.898
243.48,12.618,-15.893
243.5,12.618,-15.887
243.51,12.619,-15.881
243.53,12.62,-15.876
243.55,12.62,-15.87
243.56,12.621,-15.864
243.58,12.622,-15.859
243.6,12.622,-15.853
243.61,12.623,-15.847
243.63,12.623,-15.842
243.65,12.624,-15.836
243.67,12.625,-15.831
243.68,12.625,-15.825
243.7,12.626,-15.819
243.72,12.627,-15.814
243.73,12.627,-15.808
243.75,12.628,-15.802
243.77,12.629,-15.797
243.78,12.629,-15.791
243.8,12.63,-15.785
243.82,12.631,-15.78
243.83,12.631,-15.774
243.85,12.632,-15.768
243.87,12.633,-15.763
243.88,12.633,-15.757
243.9,12.634,-15.752
243.92,12.635,-15.746
243.93,12.635,-15.74
243.95,12.636,-15.735
243.97,12.637,-15.729
243.99,12.637,-15.723
244,12.638,-15.718
244.02,12.639,-15.712
244.04,12.639,-15.706
