w,g1,f1
1814.2,8.4736,-32.498
1814.4,8.4852,-32.491
1814.5,8.497,-32.484
1814.6,8.5087,-32.478
1814.7,8.5205,-32.472
1814.9,8.5324,-32.466
1815,8.5442,-32.46
1815.1,8.5561,-32.454
1815.2,8.5681,-32.449
1815.4,8.5801,-32.444
1815.5,8.5921,-32.438
1815.6,8.6042,-32.433
1815.7,8.6163,-32.428
1815.9,8.6284,-32.424
1816,8.6406,-32.419
1816.1,8.6528,-32.414
1816.2,8.6651,-32.41
1816.4,8.6774,-32.406
1816.5,8.6897,-32.402
1816.6,8.7021,-32.398
1816.7,8.7145,-32.395
1816.9,8.7269,-32.391
1817,8.7394,-32.388
1817.1,8.7519,-32.385
1817.2,8.7645,-32.382
1817.4,8.7771,-32.379
1817.5,8.7898,-32.376
1817.6,8.8024,-32.374
1817.7,8.8152,-32.371
1817.9,8.8279,-32.369
1818,8.8407,-32.367
1818.1,8.8536,-32.366
1818.2,8.8665,-32.364
1818.4,8.8794,-32.363
1818.5,8.8924,-32.361
1818.6,8.9054,-32.36
1818.7,8.9185,-32.359
1818.9,8.9316,-32.359
1819,8.9447,-32.358
1819.1,8.9579,-32.358
1819.3,8.9711,-32.357
1819.4,8.9844,-32.357
1819.5,8.9977,-32.357
1819.6,9.011,-32.358
1819.8,9.0244,-32.358
1819.9,9.0378,-32.359
1820,9.0513,-32.36
1820.1,9.0648,-32.361
1820.3,9.0784,-32.362
1820.4,9.092,-32.364
1820.5,9.1056,-32.365
1820.6,9.1193,-32.367
1820.8,9.1331,-32.369
1820.9,9.1468,-32.371
1821,9.1607,-32.374
1821.1,9.1745,-32.376
1821.3,9.1884,-32.379
1821.4,9.2024,-32.382
1821.5,9.2164,-32.385
1821.6,9.2304,-32.389
1821.8,9.2445,-32.392
1821.9,9.2587,-32.396
1822,9.2729,-32.4
1822.1,9.2871,-32.404
1822.3,9.3013,-32.409
1822.4,9.3157,-32.413
1822.5,9.33,-32.418
1822.6,9.3444,-32.423
1822.8,9.3589,-32.428
1822.9,9.3734,-32.434
1823,9.3879,-32.439
1823.2,9.4025,-32.445
1823.3,9.4172,-32.451
1823.4,9.4318,-32.457
1823.5,9.4466,-32.464
1823.7,9.4613,-32.47
1823.8,9.4762,-32.477
1823.9,9.491,-32.484
1824,9.506,-32.492
1824.2,9.5209,-32.499
1824.3,9.5359,-32.507
1824.4,9.551,-32.515
1824.5,9.5661,-32.523
1824.7,9.5813,-32.532
1824.8,9.5965,-32.54
1824.9,9.6117,-32.549
1825,9.627,-32.558
1825.2,9.6424,-32.567
1825.3,9.6578,-32.577
1825.4,9.6732,-32.587
1825.5,9.6887,-32.597
1825.7,9.7043,-32.607
1825.8,9.7199,-32.617
1825.9,9.7355,-32.628
1826,9.7512,-32.639
1826.2,9.767,-32.65
1826.3,9.7828,-32.662
1826.4,9.7986,-32.673
1826.6,9.8145,-32.685
1826.7,9.8305,-32.697
1826.8,9.8465,-32.709
1826.9,9.8625,-32.722
1827.1,9.8786,-32.735
1827.2,9.8948,-32.748
1827.3,9.911,-32.761
1827.4,9.9272,-32.775
1827.6,9.9435,-32.789
1827.7,9.9599,-32.803
1827.8,9.9763,-32.817
1827.9,9.9928,-32.832
1828.1,10.009,-32.847
1828.2,10.026,-32.862
1828.3,10.042,-32.877
1828.4,10.059,-32.893
1828.6,10.076,-32.908
1828.7,10.093,-32.925
1828.8,10.109,-32.941
1829,10.126,-32.958
1829.1,10.143,-32.974
1829.2,10.16,-32.992
1829.3,10.177,-33.009
1829.5,10.194,-33.027
1829.6,10.212,-33.045
1829.7,10.229,-33.063
1829.8,10.246,-33.082
1830,10.263,-33.1
1830.1,10.281,-33.119
1830.2,10.298,-33.139
1830.3,10.316,-33.158
1830.5,10.333,-33.178
1830.6,10.351,-33.198
1830.7,10.368,-33.219
1830.8,10.386,-33.24
1831,10.404,-33.261
1831.1,10.422,-33.282
1831.2,10.439,-33.304
1831.4,10.457,-33.325
1831.5,10.475,-33.348
1831.6,10.493,-33.37
1831.7,10.511,-33.393
1831.9,10.529,-33.416
1832,10.548,-33.439
1832.1,10.566,-33.463
1832.2,10.584,-33.487
1832.4,10.603,-33.511
1832.5,10.621,-33.536
1832.6,10.639,-33.561
1832.7,10.658,-33.586
1832.9,10.677,-33.611
1833,10.695,-33.637
1833.1,10.714,-33.663
1833.3,10.733,-33.689
1833.4,10.751,-33.716
1833.5,10.77,-33.743
1833.6,10.789,-33.771
1833.8,10.808,-33.798
1833.9,10.827,-33.826
1834,10.846,-33.854
1834.1,10.866,-33.883
1834.3,10.885,-33.912
1834.4,10.904,-33.941
1834.5,10.923,-33.971
1834.6,10.943,-34.001
1834.8,10.962,-34.031
1834.9,10.982,-34.062
1835,11.001,-34.093
1835.2,11.021,-34.124
1835.3,11.041,-34.155
1835.4,11.06,-34.187
1835.5,11.08,-34.22
1835.7,11.1,-34.252
1835.8,11.12,-34.285
1835.9,11.14,-34.319
1836,11.16,-34.352
1836.2,11.18,-34.386
1836.3,11.2,-34.421
1836.4,11.22,-34.455
1836.5,11.241,-34.49
1836.7,11.261,-34.526
1836.8,11.281,-34.561
1836.9,11.302,-34.598
1837.1,11.322,-34.634
1837.2,11.343,-34.671
1837.3,11.363,-34.708
1837.4,11.384,-34.746
1837.6,11.405,-34.784
1837.7,11.426,-34.822
1837.8,11.447,-34.861
1837.9,11.467,-34.9
1838.1,11.488,-34.939
1838.2,11.509,-34.979
1838.3,11.531,-35.019
1838.5,11.552,-35.06
1838.6,11.573,-35.101
1838.7,11.594,-35.142
1838.8,11.616,-35.184
1839,11.637,-35.226
1839.1,11.658,-35.268
1839.2,11.68,-35.311
1839.3,11.701,-35.355
1839.5,11.723,-35.398
1839.6,11.745,-35.442
1839.7,11.767,-35.487
1839.9,11.788,-35.532
1840,11.81,-35.577
1840.1,11.832,-35.623
1840.2,11.854,-35.669
1840.4,11.876,-35.715
1840.5,11.898,-35.762
1840.6,11.92,-35.81
1840.7,11.943,-35.857
1840.9,11.965,-35.906
1841,11.987,-35.954
1841.1,12.01,-36.003
1841.2,12.032,-36.053
1841.4,12.055,-36.103
1841.5,12.077,-36.153
1841.6,12.1,-36.204
1841.8,12.122,-36.255
1841.9,12.145,-36.306
1842,12.168,-36.358
1842.1,12.191,-36.411
1842.3,12.214,-36.464
1842.4,12.237,-36.517
1842.5,12.26,-36.571
1842.6,12.283,-36.625
1842.8,12.306,-36.68
1842.9,12.329,-36.735
1843,12.352,-36.79
1843.2,12.376,-36.846
1843.3,12.399,-36.903
1843.4,12.422,-36.96
1843.5,12.446,-37.017
1843.7,12.469,-37.075
1843.8,12.493,-37.133
1843.9,12.517,-37.192
1844,12.54,-37.251
1844.2,12.564,-37.311
1844.3,12.588,-37.371
1844.4,12.612,-37.432
1844.6,12.636,-37.493
1844.7,12.66,-37.554
1844.8,12.684,-37.616
1844.9,12.708,-37.679
1845.1,12.732,-37.742
1845.2,12.756,-37.806
1845.3,12.78,-37.87
1845.5,12.804,-37.934
1845.6,12.829,-37.999
1845.7,12.853,-38.065
1845.8,12.878,-38.131
1846,12.902,-38.197
1846.1,12.927,-38.264
1846.2,12.951,-38.332
1846.3,12.976,-38.4
1846.5,13,-38.468
1846.6,13.025,-38.537
1846.7,13.05,-38.607
1846.9,13.075,-38.677
1847,13.1,-38.747
1847.1,13.124,-38.818
1847.2,13.149,-38.89
1847.4,13.174,-38.962
1847.5,13.199,-39.034
1847.6,13.224,-39.108
1847.7,13.25,-39.181
1847.9,13.275,-39.255
1848,13.3,-39.33
1848.1,13.325,-39.405
1848.3,13.35,-39.481
1848.4,13.376,-39.558
1848.5,13.401,-39.634
1848.6,13.427,-39.712
1848.8,13.452,-39.79
1848.9,13.478,-39.868
1849,13.503,-39.947
1849.2,13.529,-40.027
1849.3,13.554,-40.107
1849.4,13.58,-40.188
1849.5,13.605,-40.269
1849.7,13.631,-40.351
1849.8,13.657,-40.433
1849.9,13.683,-40.516
1850,13.708,-40.6
1850.2,13.734,-40.684
1850.3,13.76,-40.768
1850.4,13.786,-40.854
1850.6,13.812,-40.939
1850.7,13.838,-41.026
1850.8,13.864,-41.112
1850.9,13.89,-41.2
1851.1,13.916,-41.288
1851.2,13.942,-41.377
1851.3,13.968,-41.466
1851.5,13.994,-41.556
1851.6,14.02,-41.646
1851.7,14.046,-41.737
1851.8,14.073,-41.829
1852,14.099,-41.921
1852.1,14.125,-42.013
1852.2,14.151,-42.107
1852.3,14.177,-42.201
1852.5,14.204,-42.295
1852.6,14.23,-42.39
1852.7,14.256,-42.486
1852.9,14.283,-42.582
1853,14.309,-42.679
1853.1,14.335,-42.777
1853.2,14.362,-42.875
1853.4,14.388,-42.974
1853.5,14.414,-43.073
1853.6,14.441,-43.173
1853.8,14.467,-43.273
1853.9,14.493,-43.375
1854,14.52,-43.476
1854.1,14.546,-43.579
1854.3,14.572,-43.682
1854.4,14.599,-43.785
1854.5,14.625,-43.89
1854.7,14.651,-43.994
1854.8,14.678,-44.1
1854.9,14.704,-44.206
1855,14.73,-44.313
1855.2,14.757,-44.42
1855.3,14.783,-44.528
1855.4,14.809,-44.637
1855.6,14.836,-44.746
1855.7,14.862,-44.856
1855.8,14.888,-44.966
1855.9,14.914,-45.077
1856.1,14.94,-45.189
1856.2,14.967,-45.301
1856.3,14.993,-45.415
1856.4,15.019,-45.528
1856.6,15.045,-45.642
1856.7,15.071,-45.757
1856.8,15.097,-45.873
1857,15.123,-45.989
1857.1,15.149,-46.106
1857.2,15.175,-46.223
1857.3,15.201,-46.341
1857.5,15.227,-46.46
1857.6,15.253,-46.58
1857.7,15.279,-46.7
1857.9,15.304,-46.82
1858,15.33,-46.942
1858.1,15.356,-47.063
1858.2,15.381,-47.186
1858.4,15.407,-47.309
1858.5,15.433,-47.433
1858.6,15.458,-47.558
1858.8,15.483,-47.683
1858.9,15.509,-47.808
1859,15.534,-47.935
1859.1,15.559,-48.062
1859.3,15.585,-48.19
1859.4,15.61,-48.318
1859.5,15.635,-48.447
1859.7,15.66,-48.576
1859.8,15.685,-48.707
1859.9,15.71,-48.838
1860,15.734,-48.969
1860.2,15.759,-49.101
1860.3,15.784,-49.234
1860.4,15.808,-49.367
1860.6,15.833,-49.501
1860.7,15.857,-49.636
1860.8,15.881,-49.771
1860.9,15.905,-49.907
1861.1,15.929,-50.044
1861.2,15.953,-50.181
1861.3,15.977,-50.319
1861.5,16.001,-50.457
1861.6,16.025,-50.596
1861.7,16.049,-50.736
1861.8,16.072,-50.876
1862,16.095,-51.017
1862.1,16.119,-51.159
1862.2,16.142,-51.301
1862.4,16.165,-51.444
1862.5,16.188,-51.587
1862.6,16.211,-51.731
1862.7,16.233,-51.876
1862.9,16.256,-52.021
1863,16.279,-52.167
1863.1,16.301,-52.313
1863.3,16.323,-52.46
1863.4,16.345,-52.608
1863.5,16.367,-52.756
1863.6,16.389,-52.905
1863.8,16.411,-53.054
1863.9,16.432,-53.204
1864,16.453,-53.355
1864.2,16.475,-53.506
1864.3,16.496,-53.658
1864.4,16.517,-53.81
1864.5,16.538,-53.963
1864.7,16.558,-54.117
1864.8,16.579,-54.271
1864.9,16.599,-54.425
1865.1,16.619,-54.58
1865.2,16.639,-54.736
1865.3,16.659,-54.892
1865.4,16.679,-55.049
1865.6,16.698,-55.206
1865.7,16.717,-55.364
1865.8,16.737,-55.523
1866,16.755,-55.682
1866.1,16.774,-55.841
1866.2,16.793,-56.001
1866.3,16.811,-56.162
1866.5,16.829,-56.323
1866.6,16.847,-56.485
1866.7,16.865,-56.647
1866.9,16.883,-56.809
1867,16.9,-56.972
1867.1,16.918,-57.136
1867.3,16.935,-57.3
1867.4,16.952,-57.465
1867.5,16.968,-57.63
1867.6,16.985,-57.795
1867.8,17.001,-57.961
1867.9,17.017,-58.128
1868,17.033,-58.295
1868.2,17.048,-58.462
1868.3,17.063,-58.63
1868.4,17.079,-58.798
1868.5,17.093,-58.967
1868.7,17.108,-59.136
1868.8,17.123,-59.306
1868.9,17.137,-59.476
1869.1,17.151,-59.646
1869.2,17.165,-59.817
1869.3,17.178,-59.988
1869.4,17.191,-60.16
1869.6,17.204,-60.332
1869.7,17.217,-60.505
1869.8,17.23,-60.677
1870,17.242,-60.851
1870.1,17.254,-61.024
1870.2,17.266,-61.198
1870.3,17.277,-61.372
1870.5,17.289,-61.547
1870.6,17.3,-61.722
1870.7,17.31,-61.897
1870.9,17.321,-62.073
1871,17.331,-62.249
1871.1,17.341,-62.425
1871.3,17.351,-62.602
1871.4,17.36,-62.779
1871.5,17.37,-62.956
1871.6,17.379,-63.134
1871.8,17.387,-63.311
1871.9,17.396,-63.489
1872,17.404,-63.668
1872.2,17.412,-63.846
1872.3,17.419,-64.025
1872.4,17.426,-64.204
1872.5,17.433,-64.383
1872.7,17.44,-64.563
1872.8,17.447,-64.743
1872.9,17.453,-64.923
1873.1,17.459,-65.103
1873.2,17.464,-65.283
1873.3,17.47,-65.464
1873.5,17.475,-65.645
1873.6,17.479,-65.825
1873.7,17.484,-66.007
1873.8,17.488,-66.188
1874,17.492,-66.369
1874.1,17.496,-66.551
1874.2,17.499,-66.732
1874.4,17.502,-66.914
1874.5,17.505,-67.096
1874.6,17.507,-67.278
1874.7,17.509,-67.46
1874.9,17.511,-67.643
1875,17.513,-67.825
1875.1,17.514,-68.007
1875.3,17.515,-68.19
1875.4,17.516,-68.372
1875.5,17.516,-68.555
1875.7,17.516,-68.738
1875.8,17.516,-68.92
1875.9,17.515,-69.103
1876,17.514,-69.286
1876.2,17.513,-69.469
1876.3,17.512,-69.651
1876.4,17.51,-69.834
1876.6,17.508,-70.017
1876.7,17.506,-70.2
1876.8,17.503,-70.382
1877,17.5,-70.565
1877.1,17.497,-70.748
1877.2,17.494,-70.93
1877.3,17.49,-71.113
1877.5,17.486,-71.295
1877.6,17.482,-71.478
1877.7,17.477,-71.66
1877.9,17.472,-71.842
1878,17.467,-72.024
1878.1,17.461,-72.206
1878.2,17.455,-72.388
1878.4,17.449,-72.57
1878.5,17.443,-72.751
1878.6,17.436,-72.933
1878.8,17.429,-73.114
1878.9,17.422,-73.295
1879,17.415,-73.476
1879.2,17.407,-73.657
1879.3,17.399,-73.838
1879.4,17.39,-74.018
1879.5,17.382,-74.198
1879.7,17.373,-74.378
1879.8,17.363,-74.558
1879.9,17.354,-74.738
1880.1,17.344,-74.917
1880.2,17.334,-75.096
1880.3,17.324,-75.275
1880.5,17.313,-75.454
1880.6,17.302,-75.632
1880.7,17.291,-75.811
1880.8,17.28,-75.988
1881,17.268,-76.166
1881.1,17.256,-76.343
1881.2,17.244,-76.52
1881.4,17.231,-76.697
1881.5,17.219,-76.873
1881.6,17.206,-77.049
1881.8,17.192,-77.225
1881.9,17.179,-77.401
1882,17.165,-77.576
1882.1,17.151,-77.751
1882.3,17.137,-77.925
1882.4,17.122,-78.099
1882.5,17.108,-78.273
1882.7,17.093,-78.446
1882.8,17.077,-78.619
1882.9,17.062,-78.792
1883.1,17.046,-78.964
1883.2,17.03,-79.135
1883.3,17.014,-79.307
1883.4,16.998,-79.478
1883.6,16.981,-79.648
1883.7,16.964,-79.819
1883.8,16.947,-79.988
1884,16.93,-80.158
1884.1,16.912,-80.326
1884.2,16.895,-80.495
1884.4,16.877,-80.663
1884.5,16.858,-80.83
1884.6,16.84,-80.997
1884.7,16.821,-81.164
1884.9,16.803,-81.33
1885,16.784,-81.496
1885.1,16.764,-81.661
1885.3,16.745,-81.826
1885.4,16.725,-81.99
1885.5,16.706,-82.154
1885.7,16.686,-82.317
1885.8,16.665,-82.479
1885.9,16.645,-82.642
1886,16.624,-82.803
1886.2,16.604,-82.964
1886.3,16.583,-83.125
1886.4,16.562,-83.285
1886.6,16.54,-83.445
1886.7,16.519,-83.604
1886.8,16.497,-83.762
1887,16.475,-83.92
1887.1,16.454,-84.078
1887.2,16.431,-84.235
1887.4,16.409,-84.391
1887.5,16.387,-84.547
1887.6,16.364,-84.702
1887.7,16.341,-84.857
1887.9,16.318,-85.011
1888,16.295,-85.164
1888.1,16.272,-85.317
1888.3,16.249,-85.47
1888.4,16.225,-85.621
1888.5,16.202,-85.773
1888.7,16.178,-85.923
1888.8,16.154,-86.073
1888.9,16.13,-86.223
1889,16.106,-86.372
1889.2,16.081,-86.52
1889.3,16.057,-86.667
1889.4,16.032,-86.814
1889.6,16.008,-86.961
1889.7,15.983,-87.107
1889.8,15.958,-87.252
1890,15.933,-87.397
1890.1,15.908,-87.541
1890.2,15.883,-87.684
1890.4,15.857,-87.827
1890.5,15.832,-87.969
1890.6,15.806,-88.11
1890.7,15.78,-88.251
1890.9,15.755,-88.391
1891,15.729,-88.531
1891.1,15.703,-88.67
1891.3,15.677,-88.809
1891.4,15.651,-88.946
1891.5,15.625,-89.083
1891.7,15.598,-89.22
1891.8,15.572,-89.356
1891.9,15.545,-89.491
1892.1,15.519,-89.625
1892.2,15.492,-89.759
1892.3,15.465,-89.893
1892.4,15.439,-90.025
1892.6,15.412,-90.157
1892.7,15.385,-90.289
1892.8,15.358,-90.419
1893,15.331,-90.55
1893.1,15.304,-90.679
1893.2,15.277,-90.808
1893.4,15.25,-90.936
1893.5,15.222,-91.063
1893.6,15.195,-91.19
1893.8,15.168,-91.317
1893.9,15.14,-91.442
1894,15.113,-91.567
1894.1,15.085,-91.691
1894.3,15.058,-91.815
1894.4,15.03,-91.938
1894.5,15.002,-92.06
1894.7,14.975,-92.182
1894.8,14.947,-92.303
1894.9,14.919,-92.423
1895.1,14.891,-92.543
1895.2,14.864,-92.662
1895.3,14.836,-92.781
1895.5,14.808,-92.898
1895.6,14.78,-93.016
1895.7,14.752,-93.132
1895.8,14.724,-93.248
1896,14.696,-93.363
1896.1,14.668,-93.478
1896.2,14.64,-93.592
1896.4,14.612,-93.705
1896.5,14.584,-93.818
1896.6,14.556,-93.93
1896.8,14.528,-94.041
1896.9,14.5,-94.152
1897,14.472,-94.262
1897.2,14.443,-94.371
1897.3,14.415,-94.48
1897.4,14.387,-94.588
1897.5,14.359,-94.696
1897.7,14.331,-94.803
1897.8,14.303,-94.909
1897.9,14.275,-95.015
1898.1,14.247,-95.12
1898.2,14.218,-95.224
1898.3,14.19,-95.328
1898.5,14.162,-95.431
1898.6,14.134,-95.533
1898.7,14.106,-95.635
1898.9,14.078,-95.736
1899,14.05,-95.837
1899.1,14.022,-95.937
1899.3,13.994,-96.036
1899.4,13.966,-96.135
1899.5,13.938,-96.233
1899.6,13.91,-96.331
1899.8,13.882,-96.428
1899.9,13.854,-96.524
1900,13.826,-96.62
1900.2,13.798,-96.715
1900.3,13.77,-96.809
1900.4,13.742,-96.903
1900.6,13.714,-96.996
1900.7,13.686,-97.089
1900.8,13.659,-97.181
1901,13.631,-97.273
1901.1,13.603,-97.363
1901.2,13.575,-97.454
1901.4,13.548,-97.543
1901.5,13.52,-97.632
1901.6,13.492,-97.721
1901.7,13.465,-97.809
1901.9,13.437,-97.896
1902,13.41,-97.983
1902.1,13.382,-98.069
1902.3,13.355,-98.154
1902.4,13.327,-98.239
1902.5,13.3,-98.324
1902.7,13.272,-98.408
1902.8,13.245,-98.491
1902.9,13.218,-98.573
1903.1,13.191,-98.655
1903.2,13.163,-98.737
1903.3,13.136,-98.818
1903.5,13.109,-98.898
1903.6,13.082,-98.978
1903.7,13.055,-99.057
1903.9,13.028,-99.136
1904,13.001,-99.214
1904.1,12.974,-99.292
1904.2,12.947,-99.369
1904.4,12.92,-99.445
1904.5,12.894,-99.521
1904.6,12.867,-99.596
1904.8,12.84,-99.671
1904.9,12.814,-99.745
1905,12.787,-99.819
1905.2,12.761,-99.892
1905.3,12.734,-99.965
1905.4,12.708,-100.04
1905.6,12.681,-100.11
1905.7,12.655,-100.18
1905.8,12.629,-100.25
1906,12.603,-100.32
1906.1,12.576,-100.39
1906.2,12.55,-100.46
1906.4,12.524,-100.53
1906.5,12.498,-100.59
1906.6,12.472,-100.66
1906.7,12.446,-100.73
1906.9,12.421,-100.8
1907,12.395,-100.86
1907.1,12.369,-100.93
1907.3,12.343,-100.99
1907.4,12.318,-101.06
1907.5,12.292,-101.12
1907.7,12.267,-101.18
1907.8,12.241,-101.25
1907.9,12.216,-101.31
1908.1,12.191,-101.37
1908.2,12.165,-101.43
1908.3,12.14,-101.49
1908.5,12.115,-101.55
1908.6,12.09,-101.61
1908.7,12.065,-101.67
1908.9,12.04,-101.73
1909,12.015,-101.79
1909.1,11.99,-101.85
1909.3,11.965,-101.9
1909.4,11.941,-101.96
1909.5,11.916,-102.02
1909.6,11.891,-102.07
1909.8,11.867,-102.13
1909.9,11.842,-102.18
1910,11.818,-102.24
1910.2,11.794,-102.29
1910.3,11.769,-102.35
1910.4,11.745,-102.4
1910.6,11.721,-102.45
1910.7,11.697,-102.5
1910.8,11.673,-102.56
1911,11.649,-102.61
1911.1,11.625,-102.66
1911.2,11.601,-102.71
1911.4,11.577,-102.76
1911.5,11.554,-102.81
1911.6,11.53,-102.86
1911.8,11.506,-102.91
1911.9,11.483,-102.95
1912,11.459,-103
1912.2,11.436,-103.05
1912.3,11.413,-103.1
1912.4,11.389,-103.14
1912.6,11.366,-103.19
1912.7,11.343,-103.24
1912.8,11.32,-103.28
1912.9,11.297,-103.33
1913.1,11.274,-103.37
1913.2,11.251,-103.41
1913.3,11.228,-103.46
1913.5,11.205,-103.5
1913.6,11.183,-103.54
1913.7,11.16,-103.59
1913.9,11.137,-103.63
1914,11.115,-103.67
1914.1,11.092,-103.71
1914.3,11.07,-103.75
1914.4,11.048,-103.79
1914.5,11.025,-103.83
1914.7,11.003,-103.87
1914.8,10.981,-103.91
1914.9,10.959,-103.95
1915.1,10.937,-103.99
1915.2,10.915,-104.03
1915.3,10.893,-104.06
1915.5,10.871,-104.1
1915.6,10.85,-104.14
1915.7,10.828,-104.17
1915.9,10.806,-104.21
1916,10.785,-104.25
1916.1,10.763,-104.28
1916.3,10.742,-104.32
1916.4,10.721,-104.35
1916.5,10.699,-104.38
1916.7,10.678,-104.42
1916.8,10.657,-104.45
1916.9,10.636,-104.49
1917,10.615,-104.52
1917.2,10.594,-104.55
1917.3,10.573,-104.58
1917.4,10.552,-104.61
1917.6,10.531,-104.65
1917.7,10.51,-104.68
1917.8,10.49,-104.71
1918,10.469,-104.74
1918.1,10.449,-104.77
1918.2,10.428,-104.8
1918.4,10.408,-104.83
1918.5,10.387,-104.85
1918.6,10.367,-104.88
1918.8,10.347,-104.91
1918.9,10.327,-104.94
1919,10.307,-104.97
1919.2,10.287,-104.99
1919.3,10.267,-105.02
1919.4,10.247,-105.05
1919.6,10.227,-105.07
1919.7,10.207,-105.1
1919.8,10.187,-105.12
1920,10.168,-105.15
1920.1,10.148,-105.17
1920.2,10.128,-105.2
1920.4,10.109,-105.22
1920.5,10.09,-105.25
1920.6,10.07,-105.27
1920.8,10.051,-105.29
1920.9,10.032,-105.32
1921,10.012,-105.34
1921.2,9.9933,-105.36
1921.3,9.9742,-105.38
1921.4,9.9552,-105.41
1921.6,9.9363,-105.43
1921.7,9.9174,-105.45
1921.8,9.8986,-105.47
1922,9.8798,-105.49
1922.1,9.8611,-105.51
1922.2,9.8424,-105.53
1922.4,9.8238,-105.55
1922.5,9.8053,-105.57
1922.6,9.7868,-105.59
1922.8,9.7684,-105.61
1922.9,9.7501,-105.62
1923,9.7318,-105.64
1923.1,9.7135,-105.66
1923.3,9.6954,-105.68
1923.4,9.6772,-105.69
1923.5,9.6592,-105.71
1923.7,9.6412,-105.73
1923.8,9.6232,-105.74
1923.9,9.6053,-105.76
1924.1,9.5875,-105.78
1924.2,9.5697,-105.79
1924.3,9.552,-105.81
1924.5,9.5343,-105.82
1924.6,9.5167,-105.84
1924.7,9.4992,-105.85
1924.9,9.4817,-105.86
1925,9.4642,-105.88
1925.1,9.4468,-105.89
1925.3,9.4295,-105.91
1925.4,9.4122,-105.92
1925.5,9.395,-105.93
1925.7,9.3779,-105.94
1925.8,9.3607,-105.96
1925.9,9.3437,-105.97
1926.1,9.3267,-105.98
1926.2,9.3098,-105.99
1926.3,9.2929,-106
1926.5,9.276,-106.01
1926.6,9.2592,-106.02
1926.7,9.2425,-106.03
1926.9,9.2259,-106.04
1927,9.2092,-106.05
1927.1,9.1927,-106.06
1927.3,9.1762,-106.07
1927.4,9.1597,-106.08
1927.5,9.1433,-106.09
1927.7,9.1269,-106.1
1927.8,9.1106,-106.11
1927.9,9.0944,-106.12
1928.1,9.0782,-106.12
1928.2,9.0621,-106.13
1928.3,9.046,-106.14
1928.5,9.0299,-106.15
1928.6,9.0139,-106.15
1928.7,8.998,-106.16
1928.9,8.9821,-106.17
1929,8.9663,-106.17
1929.1,8.9505,-106.18
1929.3,8.9348,-106.18
1929.4,8.9191,-106.19
1929.5,8.9035,-106.2
1929.7,8.8879,-106.2
1929.8,8.8724,-106.21
1929.9,8.8569,-106.21
1930.1,8.8414,-106.21
1930.2,8.8261,-106.22
1930.3,8.8107,-106.22
1930.5,8.7955,-106.23
1930.6,8.7802,-106.23
1930.7,8.765,-106.23
1930.9,8.7499,-106.24
1931,8.7348,-106.24
1931.1,8.7198,-106.24
1931.3,8.7048,-106.24
1931.4,8.6899,-106.25
1931.5,8.675,-106.25
1931.7,8.6601,-106.25
1931.8,8.6453,-106.25
1931.9,8.6306,-106.25
1932.1,8.6159,-106.25
1932.2,8.6012,-106.26
1932.3,8.5866,-106.26
1932.5,8.5721,-106.26
1932.6,8.5576,-106.26
1932.7,8.5431,-106.26
1932.9,8.5287,-106.26
1933,8.5143,-106.26
1933.1,8.5,-106.26
1933.3,8.4857,-106.26
1933.4,8.4715,-106.25
1933.5,8.4573,-106.25
1933.7,8.4432,-106.25
1933.8,8.4291,-106.25
1933.9,8.415,-106.25
1934.1,8.401,-106.25
1934.2,8.3871,-106.24
1934.3,8.3731,-106.24
1934.5,8.3593,-106.24
1934.6,8.3454,-106.24
1934.7,8.3317,-106.23
1934.9,8.3179,-106.23
1935,8.3042,-106.23
1935.1,8.2906,-106.22
1935.3,8.277,-106.22
1935.4,8.2634,-106.22
1935.5,8.2499,-106.21
1935.7,8.2364,-106.21
1935.8,8.223,-106.2
1935.9,8.2096,-106.2
1936.1,8.1963,-106.2
1936.2,8.183,-106.19
1936.3,8.1697,-106.19
1936.5,8.1565,-106.18
1936.6,8.1433,-106.17
1936.7,8.1302,-106.17
1936.9,8.1171,-106.16
1937,8.104,-106.16
1937.1,8.091,-106.15
1937.3,8.0781,-106.14
1937.4,8.0651,-106.14
1937.5,8.0523,-106.13
1937.7,8.0394,-106.12
1937.8,8.0266,-106.12
1938,8.0139,-106.11
1938.1,8.0011,-106.1
1938.2,7.9885,-106.09
1938.4,7.9758,-106.09
1938.5,7.9632,-106.08
1938.6,7.9507,-106.07
1938.8,7.9382,-106.06
1938.9,7.9257,-106.05
1939,7.9132,-106.05
1939.2,7.9008,-106.04
1939.3,7.8885,-106.03
1939.4,7.8762,-106.02
1939.6,7.8639,-106.01
1939.7,7.8516,-106
1939.8,7.8394,-105.99
1940,7.8273,-105.98
1940.1,7.8151,-105.97
1940.2,7.8031,-105.96
1940.4,7.791,-105.95
1940.5,7.779,-105.94
1940.6,7.767,-105.93
1940.8,7.7551,-105.92
1940.9,7.7432,-105.91
1941,7.7313,-105.9
1941.2,7.7195,-105.89
1941.3,7.7077,-105.88
1941.4,7.696,-105.86
1941.6,7.6843,-105.85
1941.7,7.6726,-105.84
1941.8,7.661,-105.83
1942,7.6494,-105.82
1942.1,7.6378,-105.8
1942.2,7.6263,-105.79
1942.4,7.6148,-105.78
1942.5,7.6033,-105.77
1942.6,7.5919,-105.75
1942.8,7.5805,-105.74
1942.9,7.5692,-105.73
1943,7.5579,-105.72
1943.2,7.5466,-105.7
1943.3,7.5353,-105.69
